a31,a2,a7a,a7b,a8a,a58,a18,isurban,index,Q1,Q2,Q3,Q4
女,1979,小学,辍学和中途退学,2500,农业户口,目前务农，没有过非农工作,乡,3389,1,1,1,5
女,1984,初中,辍学和中途退学,不适用,农业户口,目前没有工作，曾经有过非农工作,乡,3390,1,1,2,5
女,1952,小学,辍学和中途退学,24000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,3391,1,2,2,4
男,1952,小学,辍学和中途退学,1200,农业户口,目前没有工作，而且只务过农,乡,3392,1,1,1,3
女,1930,没有受过任何教育,nan,15000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,3393,1,1,1,5
男,1951,小学,毕业,0,农业户口,目前务农，没有过非农工作,乡,3394,1,2,2,5
女,1973,初中,毕业,6000,农业户口,目前从事非农工作,乡,3395,1,2,1,5
女,1986,初中,辍学和中途退学,7000,农业户口,目前务农，曾经有过非农工作,乡,3396,1,2,2,5
女,1980,初中,毕业,6000,农业户口,目前务农，没有过非农工作,乡,3397,1,2,2,4
男,1981,初中,毕业,50000,农业户口,目前从事非农工作,乡,3398,2,2,1,4
男,1975,小学,辍学和中途退学,15000,农业户口,目前从事非农工作,乡,3399,1,2,2,4
男,1999,普通高中,正在读,0,农业户口,从未工作过,乡,3400,2,2,2,5
男,1965,初中,毕业,10000,农业户口,目前务农，没有过非农工作,乡,3401,1,1,1,5
男,1982,初中,毕业,40000,农业户口,目前从事非农工作,城,3402,1,2,1,4
男,1944,没有受过任何教育,nan,7000,农业户口,目前务农，没有过非农工作,城,3403,1,2,2,4
男,1951,小学,辍学和中途退学,1500,农业户口,目前务农，没有过非农工作,乡,3404,1,1,1,4
女,1992,小学,毕业,0,农业户口,目前没有工作，曾经有过非农工作,乡,3405,2,2,2,4
男,1972,初中,毕业,50000,农业户口,目前没有工作，曾经有过非农工作,城,3406,1,1,1,4
女,1991,普通高中,毕业,24000,农业户口,目前从事非农工作,城,3407,1,2,2,4
男,1974,小学,毕业,90000,农业户口,目前从事非农工作,乡,3408,1,2,2,4
男,1964,初中,辍学和中途退学,6000,农业户口,目前务农，曾经有过非农工作,乡,3409,1,1,1,5
男,1948,没有受过任何教育,nan,900,农业户口,目前没有工作，而且只务过农,乡,3410,1,1,1,5
男,1976,中专,毕业,60000,农业户口,目前从事非农工作,城,3411,2,3,2,4
女,1937,没有受过任何教育,nan,10000,非农业户口,目前没有工作，而且只务过农,城,3412,1,2,2,4
男,1969,初中,毕业,40000,农业户口,目前从事非农工作,城,3413,2,2,2,5
男,1953,没有受过任何教育,nan,0,农业户口,目前务农，没有过非农工作,乡,3414,2,2,1,5
女,1992,普通高中,毕业,不知道,农业户口,目前没有工作，曾经有过非农工作,乡,3415,2,2,2,4
男,1971,小学,毕业,0,农业户口,目前务农，曾经有过非农工作,乡,3416,2,1,1,4
女,1967,小学,辍学和中途退学,10000,农业户口,目前没有工作，曾经有过非农工作,城,3417,1,1,1,5
女,1968,小学,毕业,0,农业户口,目前没有工作，曾经有过非农工作,城,3418,1,2,2,4
男,1966,小学,毕业,0,居民户口（以前是非农业户口）,目前从事非农工作,城,3419,1,1,1,5
男,1949,小学,辍学和中途退学,3000,农业户口,目前务农，没有过非农工作,乡,3420,1,2,1,5
女,1985,初中,辍学和中途退学,30000,农业户口,目前从事非农工作,乡,3421,1,2,1,4
女,1950,没有受过任何教育,nan,10000,非农业户口,目前没有工作，而且只务过农,城,3422,1,1,1,4
男,1946,小学,毕业,2500,农业户口,目前没有工作，曾经有过非农工作,城,3423,1,2,2,5
男,1939,没有受过任何教育,nan,14400,居民户口（以前是农业户口）,目前没有工作，而且只务过农,城,3424,2,2,2,4
男,1979,小学,毕业,26000,农业户口,目前从事非农工作,城,3425,1,2,2,5
女,1962,普通高中,毕业,15000,农业户口,目前从事非农工作,乡,3426,1,2,1,4
男,1965,初中,肄业,6000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3427,1,2,2,5
男,1925,私塾、扫盲班,nan,5000,农业户口,目前没有工作，曾经有过非农工作,乡,3428,1,2,2,5
男,1956,没有受过任何教育,nan,0,非农业户口,目前没有工作，曾经有过非农工作,城,3429,1,2,2,5
男,1940,小学,毕业,1260,农业户口,目前没有工作，而且只务过农,乡,3430,1,2,1,5
女,1970,初中,毕业,20000,农业户口,目前从事非农工作,城,3431,1,2,2,5
男,1994,初中,毕业,30000,农业户口,目前没有工作，曾经有过非农工作,乡,3432,1,1,1,4
女,1967,没有受过任何教育,nan,2000,农业户口,目前务农，没有过非农工作,乡,3433,1,2,2,5
男,1946,初中,辍学和中途退学,1500,农业户口,目前务农，没有过非农工作,乡,3434,1,2,2,5
女,1956,没有受过任何教育,nan,12000,农业户口,目前没有工作，而且只务过农,城,3435,1,1,1,4
男,1947,没有受过任何教育,nan,4000,农业户口,目前务农，没有过非农工作,乡,3436,1,2,2,5
男,1999,普通高中,正在读,0,居民户口（以前是农业户口）,从未工作过,城,3437,2,3,2,4
女,1952,小学,辍学和中途退学,0,农业户口,目前没有工作，而且只务过农,乡,3438,1,2,2,5
女,1962,小学,毕业,0,非农业户口,目前没有工作，而且只务过农,城,3439,1,1,1,4
女,1982,初中,毕业,10000,农业户口,目前从事非农工作,乡,3440,1,2,2,4
男,1948,小学,毕业,5000,农业户口,目前务农，没有过非农工作,乡,3441,1,2,2,4
男,1973,小学,毕业,42000,居民户口（以前是农业户口）,目前从事非农工作,城,3442,2,2,2,4
女,1996,大学本科（正规高等教育）,正在读,0,居民户口（以前是农业户口）,从未工作过,城,3443,2,2,2,4
女,1976,小学,辍学和中途退学,30000,农业户口,目前没有工作，曾经有过非农工作,乡,3444,2,2,2,4
女,1973,小学,肄业,0,农业户口,目前务农，没有过非农工作,乡,3445,1,2,2,4
男,1998,大学专科（正规高等教育）,正在读,不适用,非农业户口,从未工作过,城,3446,2,3,2,4
男,1953,小学,毕业,7000,农业户口,目前务农，没有过非农工作,乡,3447,1,1,1,5
女,1967,小学,毕业,0,非农业户口,目前没有工作，而且只务过农,城,3448,1,2,2,5
女,1950,没有受过任何教育,nan,500,农业户口,目前务农，没有过非农工作,乡,3449,2,1,1,5
女,1946,没有受过任何教育,nan,2000,农业户口,目前没有工作，而且只务过农,乡,3450,1,2,1,5
男,1954,小学,辍学和中途退学,7200,居民户口（以前是农业户口）,目前没有工作，而且只务过农,城,3451,1,1,1,5
女,1994,初中,毕业,0,非农业户口,从未工作过,城,3452,2,2,1,4
男,1965,初中,辍学和中途退学,45000,农业户口,目前从事非农工作,乡,3453,1,2,2,4
女,1960,初中,辍学和中途退学,2000,农业户口,目前务农，没有过非农工作,乡,3454,1,2,2,5
男,1958,小学,肄业,30000,居民户口（以前是农业户口）,目前从事非农工作,城,3455,1,2,1,5
男,1952,初中,毕业,4660,农业户口,目前没有工作，而且只务过农,乡,3456,1,1,1,4
女,1988,普通高中,毕业,20000,居民户口（以前是农业户口）,目前从事非农工作,城,3457,1,2,1,5
男,1926,小学,辍学和中途退学,5200,农业户口,目前务农，没有过非农工作,乡,3458,1,3,2,5
男,1949,小学,辍学和中途退学,1400,农业户口,目前没有工作，而且只务过农,乡,3459,1,2,2,5
女,1940,小学,辍学和中途退学,1140,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,3460,1,2,2,5
女,1977,初中,辍学和中途退学,12000,居民户口（以前是农业户口）,目前从事非农工作,城,3461,5,3,2,5
男,1980,技校,毕业,30000,居民户口（以前是农业户口）,目前从事非农工作,城,3462,1,2,2,4
女,1956,没有受过任何教育,nan,10000,居民户口（以前是农业户口）,目前没有工作，而且只务过农,城,3463,1,1,1,4
女,1981,初中,辍学和中途退学,0,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,乡,3464,1,2,1,4
女,1999,普通高中,毕业,0,农业户口,从未工作过,城,3465,2,2,2,4
男,1985,没有受过任何教育,nan,1200,农业户口,目前务农，没有过非农工作,乡,3466,1,1,1,5
女,1980,初中,毕业,10000,农业户口,目前从事非农工作,乡,3467,1,2,1,4
男,1974,初中,毕业,3000,农业户口,目前务农，没有过非农工作,乡,3468,1,2,2,4
男,1973,大学专科（正规高等教育）,毕业,100000,居民户口（以前是非农业户口）,目前从事非农工作,城,3469,2,3,2,4
女,1966,初中,毕业,10000,居民户口（以前是农业户口）,目前从事非农工作,城,3470,1,2,1,4
男,1993,职业高中,毕业,0,农业户口,从未工作过,乡,3471,1,2,2,5
女,1974,初中,辍学和中途退学,4500,农业户口,目前务农，曾经有过非农工作,乡,3472,1,2,2,4
男,1975,小学,辍学和中途退学,5000,农业户口,目前没有工作，而且只务过农,乡,3473,1,2,2,4
男,1974,初中,毕业,30000,非农业户口,目前从事非农工作,城,3474,2,3,1,5
男,1982,小学,毕业,30000,农业户口,目前从事非农工作,乡,3475,1,2,1,4
女,1949,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,乡,3476,1,1,1,8
男,1959,没有受过任何教育,nan,1000,农业户口,目前务农，没有过非农工作,乡,3477,1,2,2,5
女,1975,初中,肄业,0,非农业户口,从未工作过,城,3478,1,1,1,5
女,1980,小学,毕业,3000,农业户口,目前从事非农工作,乡,3479,2,1,1,5
男,1999,普通高中,正在读,0,农业户口,从未工作过,乡,3480,1,2,2,3
男,1965,初中,毕业,0,农业户口,目前务农，曾经有过非农工作,乡,3481,1,2,2,4
女,1957,大学专科（正规高等教育）,毕业,53000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,乡,3482,1,1,1,4
女,1946,私塾、扫盲班,nan,3000,农业户口,目前没有工作，而且只务过农,乡,3483,1,1,1,5
女,1937,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,乡,3484,1,2,1,4
男,1967,初中,毕业,18000,农业户口,目前从事非农工作,乡,3485,1,2,2,5
男,1941,初中,肄业,12000,农业户口,目前没有工作，而且只务过农,乡,3486,1,2,2,5
女,1985,小学,辍学和中途退学,4000,农业户口,目前没有工作，曾经有过非农工作,乡,3487,1,2,2,4
女,1964,小学,毕业,0,农业户口,目前没有工作，而且只务过农,城,3488,1,1,1,5
男,1999,普通高中,正在读,不适用,农业户口,从未工作过,乡,3489,2,2,1,5
女,1971,没有受过任何教育,nan,20000,农业户口,目前务农，没有过非农工作,乡,3490,1,2,2,5
男,1969,初中,辍学和中途退学,5500,农业户口,目前务农，曾经有过非农工作,乡,3491,1,2,2,4
女,1953,小学,辍学和中途退学,10000,农业户口,目前务农，没有过非农工作,乡,3492,2,2,2,4
女,1982,小学,辍学和中途退学,0,农业户口,目前务农，曾经有过非农工作,乡,3493,1,2,2,5
男,1968,小学,毕业,30000,非农业户口,目前从事非农工作,城,3494,1,1,1,4
男,1947,小学,辍学和中途退学,30000,非农业户口,目前没有工作，曾经有过非农工作,乡,3495,1,1,1,5
男,1966,小学,肄业,50000,农业户口,目前务农，曾经有过非农工作,乡,3496,1,2,2,5
男,1949,小学,辍学和中途退学,2000,农业户口,目前务农，没有过非农工作,乡,3497,1,2,1,4
女,1942,小学,毕业,15960,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,3498,1,2,2,4
男,1986,小学,毕业,10000,农业户口,目前从事非农工作,乡,3499,1,1,1,5
男,1992,小学,辍学和中途退学,0,农业户口,从未工作过,乡,3500,1,1,1,5
女,1954,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,乡,3501,1,1,1,5
女,1964,初中,毕业,130000,非农业户口,目前从事非农工作,城,3502,2,3,2,4
男,1968,初中,辍学和中途退学,2000,农业户口,目前务农，曾经有过非农工作,乡,3503,1,2,2,5
男,1935,私塾、扫盲班,nan,6000,农业户口,目前没有工作，而且只务过农,城,3504,1,1,1,5
男,1972,初中,毕业,20000,非农业户口,目前从事非农工作,城,3505,1,2,2,4
女,1953,小学,辍学和中途退学,10000,农业户口,目前没有工作，而且只务过农,城,3506,1,1,1,5
女,1975,初中,毕业,0,农业户口,目前没有工作，曾经有过非农工作,城,3507,1,2,2,4
女,1952,小学,辍学和中途退学,24000,非农业户口,目前务农，曾经有过非农工作,城,3508,1,2,1,4
女,1948,没有受过任何教育,nan,900,农业户口,目前没有工作，而且只务过农,乡,3509,1,2,2,4
男,1983,小学,毕业,40000,农业户口,目前从事非农工作,乡,3510,1,2,2,4
男,1993,大学专科（正规高等教育）,毕业,0,居民户口（以前是农业户口）,目前从事非农工作,城,3511,1,2,2,4
男,1953,小学,辍学和中途退学,7000,农业户口,目前务农，没有过非农工作,乡,3512,1,1,1,5
女,1944,小学,辍学和中途退学,2000,农业户口,目前务农，没有过非农工作,乡,3513,1,1,1,5
女,1985,大学专科（成人高等教育）,毕业,0,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3514,1,2,2,4
女,1962,职业高中,毕业,0,农业户口,目前务农，没有过非农工作,乡,3515,1,2,2,4
男,1954,没有受过任何教育,nan,4000,农业户口,目前务农，没有过非农工作,乡,3516,2,2,2,5
男,1936,没有受过任何教育,nan,15000,农业户口,目前没有工作，而且只务过农,城,3517,1,2,2,3
男,1949,没有受过任何教育,nan,600,农业户口,目前没有工作，而且只务过农,城,3518,1,1,1,5
女,1979,初中,毕业,15000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3519,1,2,2,5
男,1975,职业高中,毕业,50000,非农业户口,目前从事非农工作,城,3520,1,2,2,4
女,1955,小学,毕业,0,农业户口,从未工作过,乡,3521,1,2,2,5
女,1953,没有受过任何教育,nan,2000,农业户口,目前务农，没有过非农工作,乡,3522,1,2,2,4
女,1955,初中,毕业,拒绝回答,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,3523,1,2,1,3
女,1962,初中,毕业,12000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3524,1,2,1,5
男,1952,小学,毕业,2000,农业户口,目前务农，没有过非农工作,乡,3525,1,1,1,5
女,1973,小学,毕业,10000,农业户口,目前务农，没有过非农工作,乡,3526,1,2,2,5
女,1982,初中,毕业,30000,农业户口,目前从事非农工作,城,3527,2,2,1,5
男,1949,小学,毕业,30000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,3528,2,4,2,5
男,1935,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,乡,3529,1,1,1,5
