a31,a2,a7a,a7b,a8a,a58,a18,isurban,index,Q1,Q2,Q3,Q4
男,1962,初中,毕业,10000,农业户口,目前从事非农工作,乡,3694,1,1,1,5
女,1941,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,城,3695,1,1,1,5
女,1987,初中,毕业,0,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3696,1,2,1,4
女,1965,小学,辍学和中途退学,5000,农业户口,目前从事非农工作,乡,3697,1,2,1,4
男,1973,小学,毕业,10000,农业户口,目前务农，曾经有过非农工作,乡,3698,1,2,1,5
男,1957,初中,毕业,0,农业户口,目前没有工作，曾经有过非农工作,城,3699,1,1,1,4
男,1961,初中,毕业,10000,农业户口,目前务农，曾经有过非农工作,城,3700,1,2,1,4
男,1966,初中,毕业,5500,农业户口,目前务农，没有过非农工作,城,3701,1,1,1,5
男,1953,没有受过任何教育,nan,0,农业户口,目前务农，没有过非农工作,城,3702,1,1,1,5
男,1935,小学,辍学和中途退学,20000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3703,1,2,1,3
女,1994,大学专科（正规高等教育）,毕业,30000,居民户口（以前是非农业户口）,目前从事非农工作,城,3704,1,2,1,3
女,1990,大学专科（正规高等教育）,毕业,48000,居民户口（以前是农业户口）,目前从事非农工作,城,3705,2,3,1,4
女,1998,大学专科（正规高等教育）,正在读,0,农业户口,从未工作过,城,3706,2,2,1,4
男,1982,普通高中,毕业,80000,农业户口,目前从事非农工作,城,3707,1,2,1,4
男,1996,初中,毕业,20000,非农业户口,目前从事非农工作,城,3708,1,2,1,5
男,1996,职业高中,辍学和中途退学,30000,非农业户口,目前从事非农工作,城,3709,1,1,1,5
男,1985,大学本科（正规高等教育）,毕业,50000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,3710,2,3,2,5
男,1991,大学专科（正规高等教育）,毕业,32000,农业户口,目前从事非农工作,城,3711,1,3,2,4
男,1995,普通高中,毕业,20000,农业户口,目前从事非农工作,城,3712,2,3,2,3
男,1987,普通高中,毕业,70000,农业户口,目前从事非农工作,城,3713,1,3,2,5
女,1994,大学本科（正规高等教育）,毕业,48000,农业户口,目前从事非农工作,城,3714,1,2,1,5
女,1993,大学专科（正规高等教育）,毕业,80000,非农业户口,目前从事非农工作,城,3715,1,2,1,3
女,1992,大学本科（正规高等教育）,毕业,72000,非农业户口,目前从事非农工作,城,3716,2,3,1,5
男,1979,大学本科（正规高等教育）,毕业,50000,居民户口（以前是农业户口）,目前从事非农工作,城,3717,1,3,2,4
男,1999,初中,毕业,50000,非农业户口,目前从事非农工作,城,3718,2,2,2,3
男,1992,大学本科（正规高等教育）,毕业,60000,农业户口,目前从事非农工作,城,3719,2,3,2,5
男,1994,初中,毕业,0,农业户口,目前从事非农工作,城,3720,2,3,2,3
男,1972,初中,毕业,50000,非农业户口,目前从事非农工作,城,3721,1,2,2,3
男,1971,初中,毕业,40000,农业户口,目前从事非农工作,城,3722,1,2,1,5
女,1989,大学专科（正规高等教育）,毕业,60000,非农业户口,目前从事非农工作,城,3723,2,3,2,5
女,1983,大学专科（正规高等教育）,毕业,2000,非农业户口,目前从事非农工作,城,3724,1,2,1,3
女,1993,没有受过任何教育,nan,8000,农业户口,目前从事非农工作,城,3725,1,2,1,4
女,1946,小学,毕业,0,农业户口,目前没有工作，而且只务过农,城,3726,1,2,1,5
女,1942,没有受过任何教育,nan,900,农业户口,目前没有工作，而且只务过农,乡,3727,1,1,1,5
男,1992,大学本科（正规高等教育）,毕业,48000,农业户口,目前从事非农工作,城,3728,1,3,2,5
男,1967,没有受过任何教育,nan,8000,农业户口,目前没有工作，曾经有过非农工作,城,3729,1,2,1,3
女,1994,大学本科（正规高等教育）,正在读,0,农业户口,目前没有工作，曾经有过非农工作,城,3730,1,2,2,5
女,1943,小学,毕业,20000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3731,1,1,1,5
男,1996,职业高中,毕业,60000,非农业户口,目前从事非农工作,城,3732,1,2,1,3
男,1987,中专,毕业,60000,农业户口,目前从事非农工作,城,3733,2,3,1,3
男,1977,没有受过任何教育,nan,40000,居民户口（以前是非农业户口）,目前从事非农工作,城,3734,1,2,2,5
女,1995,普通高中,毕业,0,农业户口,目前从事非农工作,城,3735,1,2,1,4
男,1976,初中,毕业,40000,农业户口,目前从事非农工作,城,3736,1,2,1,4
男,1958,普通高中,毕业,不适用,农业户口,从未工作过,城,3737,1,2,1,3
女,1971,职业高中,毕业,30000,非农业户口,目前从事非农工作,城,3738,1,3,1,4
男,1943,初中,毕业,2500,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3739,1,2,1,5
女,1982,中专,毕业,80000,农业户口,目前从事非农工作,城,3740,1,2,1,4
男,1963,初中,毕业,20000,农业户口,目前务农，没有过非农工作,城,3741,1,2,1,5
女,1954,没有受过任何教育,nan,0,农业户口,目前务农，没有过非农工作,乡,3742,1,1,1,5
女,1999,普通高中,正在读,0,非农业户口,从未工作过,城,3743,2,3,2,3
男,1944,小学,辍学和中途退学,24000,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,3744,1,2,1,5
女,1951,小学,毕业,0,农业户口,目前没有工作，曾经有过非农工作,城,3745,1,1,1,5
女,1944,普通高中,毕业,36000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3746,1,2,1,4
男,1943,小学,毕业,4000,农业户口,从未工作过,乡,3747,1,1,1,3
男,1936,大学本科（正规高等教育）,毕业,46000,非农业户口,目前没有工作，曾经有过非农工作,城,3748,2,3,2,3
女,1994,大学本科（正规高等教育）,正在读,10000,农业户口,从未工作过,城,3749,1,2,2,4
男,1971,初中,毕业,0,非农业户口,目前没有工作，曾经有过非农工作,城,3750,2,3,1,2
男,1965,初中,毕业,20000,农业户口,目前从事非农工作,城,3751,1,2,1,3
女,1988,大学本科（正规高等教育）,毕业,60000,居民户口（以前是非农业户口）,目前从事非农工作,城,3752,2,3,1,4
女,1968,初中,毕业,40000,农业户口,目前没有工作，而且只务过农,乡,3753,1,2,1,4
女,1964,普通高中,毕业,80000,农业户口,目前从事非农工作,城,3754,1,2,1,5
女,1989,小学,毕业,15000,农业户口,目前务农，没有过非农工作,城,3755,1,2,2,4
女,1985,大学本科（正规高等教育）,毕业,0,居民户口（以前是农业户口）,目前从事非农工作,城,3756,1,1,1,5
女,1987,初中,毕业,0,农业户口,目前没有工作，曾经有过非农工作,城,3757,1,2,1,3
女,1968,小学,毕业,0,农业户口,目前没有工作，而且只务过农,城,3758,1,1,1,5
女,1978,中专,毕业,0,非农业户口,目前没有工作，而且只务过农,城,3759,2,2,1,5
女,1998,中专,毕业,0,农业户口,目前从事非农工作,城,3760,1,3,1,5
男,1957,初中,毕业,0,农业户口,目前没有工作，曾经有过非农工作,城,3761,2,1,1,5
男,1991,大学本科（正规高等教育）,毕业,30000,非农业户口,目前从事非农工作,城,3762,1,3,1,5
男,1972,小学,毕业,840,非农业户口,目前没有工作，曾经有过非农工作,城,3763,1,2,2,4
男,1997,大学专科（正规高等教育）,毕业,0,农业户口,目前从事非农工作,城,3764,2,3,2,3
男,1990,普通高中,正在读,0,非农业户口,从未工作过,城,3765,1,2,1,4
女,1983,普通高中,毕业,40000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3766,1,2,1,4
女,1962,初中,辍学和中途退学,0,农业户口,目前没有工作，曾经有过非农工作,城,3767,1,1,1,5
男,1997,初中,毕业,20000,居民户口（以前是非农业户口）,目前从事非农工作,城,3768,1,2,1,5
男,1985,普通高中,毕业,50000,非农业户口,目前从事非农工作,城,3769,2,3,1,5
女,1972,小学,毕业,2000,农业户口,目前务农，没有过非农工作,乡,3770,1,2,2,4
男,1996,大学专科（正规高等教育）,毕业,0,农业户口,目前从事非农工作,城,3771,1,2,1,3
男,1994,大学本科（成人高等教育）,正在读,60000,非农业户口,从未工作过,城,3772,2,3,2,4
女,1971,初中,毕业,0,居民户口（以前是非农业户口）,目前没有工作，曾经有过非农工作,城,3773,1,2,1,5
男,1978,初中,毕业,50000,农业户口,目前从事非农工作,城,3774,1,2,1,5
女,1993,中专,毕业,30000,居民户口（以前是非农业户口）,目前从事非农工作,城,3775,1,2,1,5
男,1950,小学,毕业,0,农业户口,从未工作过,城,3776,1,1,1,5
女,1991,职业高中,毕业,40000,农业户口,目前从事非农工作,城,3777,1,2,1,4
男,1990,普通高中,毕业,30000,非农业户口,目前从事非农工作,城,3778,2,3,2,4
男,1941,小学,毕业,25000,非农业户口,目前没有工作，曾经有过非农工作,城,3779,1,2,1,2
女,1987,初中,毕业,0,农业户口,目前没有工作，曾经有过非农工作,乡,3780,1,1,1,5
男,1992,大学专科（正规高等教育）,毕业,20000,非农业户口,目前从事非农工作,城,3781,1,3,2,5
女,1977,小学,毕业,0,农业户口,目前没有工作，曾经有过非农工作,城,3782,1,2,1,5
男,1945,小学,毕业,0,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3783,1,1,1,5
女,1996,大学本科（成人高等教育）,正在读,0,居民户口（以前是非农业户口）,从未工作过,城,3784,1,3,2,3
女,1956,初中,毕业,20000,农业户口,目前从事非农工作,城,3785,1,2,1,4
女,1995,大学本科（成人高等教育）,正在读,8000,非农业户口,从未工作过,城,3786,1,1,1,3
女,1996,大学本科（正规高等教育）,毕业,0,非农业户口,从未工作过,城,3787,1,2,1,5
男,1994,大学本科（成人高等教育）,毕业,20000,农业户口,目前从事非农工作,城,3788,1,2,1,5
男,1997,大学专科（正规高等教育）,正在读,0,非农业户口,从未工作过,城,3789,1,2,1,5
男,1996,大学专科（正规高等教育）,正在读,0,农业户口,从未工作过,城,3790,1,2,1,5
男,1994,大学专科（正规高等教育）,毕业,50000,农业户口,目前从事非农工作,城,3791,2,4,2,4
男,1999,普通高中,正在读,0,农业户口,从未工作过,城,3792,1,2,1,3
女,1975,初中,毕业,0,居民户口（以前是农业户口）,从未工作过,城,3793,1,1,1,5
女,1993,初中,毕业,30000,农业户口,目前没有工作，曾经有过非农工作,城,3794,1,3,1,5
男,1939,小学,毕业,20000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3795,1,2,1,4
女,1997,大学本科（成人高等教育）,正在读,5000,非农业户口,从未工作过,城,3796,2,2,2,4
男,1976,nan,辍学和中途退学,20000,居民户口（以前是非农业户口）,从未工作过,城,3797,1,1,1,5
女,1990,中专,毕业,20000,居民户口（以前是农业户口）,目前没有工作，曾经有过非农工作,城,3798,1,2,1,5
女,1955,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,乡,3799,1,1,1,5
男,1957,初中,毕业,15000,农业户口,目前从事非农工作,城,3800,1,2,1,3
女,1985,大学专科（成人高等教育）,毕业,50000,居民户口（以前是农业户口）,目前从事非农工作,城,3801,1,3,2,5
女,1962,初中,毕业,0,农业户口,目前务农，没有过非农工作,城,3802,1,1,1,5
男,1958,初中,毕业,42000,非农业户口,目前从事非农工作,城,3803,1,2,1,3
男,1959,初中,毕业,5000,农业户口,目前从事非农工作,乡,3804,1,1,1,2
女,1939,小学,辍学和中途退学,31200,非农业户口,目前没有工作，曾经有过非农工作,城,3805,1,2,1,5
男,1959,小学,辍学和中途退学,9000,农业户口,目前没有工作，曾经有过非农工作,城,3806,1,1,1,5
女,1963,初中,辍学和中途退学,5000,农业户口,目前务农，没有过非农工作,城,3807,1,2,1,5
男,1968,初中,毕业,10000,农业户口,目前没有工作，而且只务过农,乡,3808,1,2,1,3
女,1963,小学,辍学和中途退学,0,农业户口,从未工作过,乡,3809,1,1,1,3
男,1980,小学,辍学和中途退学,5000,农业户口,目前务农，没有过非农工作,乡,3810,1,2,1,5
女,1990,中专,毕业,10000,居民户口（以前是非农业户口）,目前从事非农工作,城,3811,2,2,1,3
女,1968,初中,毕业,不知道,农业户口,目前务农，没有过非农工作,乡,3812,1,2,1,5
男,1955,小学,毕业,7000,农业户口,目前没有工作，曾经有过非农工作,乡,3813,1,2,1,4
女,1952,没有受过任何教育,nan,700,农业户口,目前没有工作，而且只务过农,乡,3814,1,2,1,5
女,1988,初中,毕业,0,农业户口,目前没有工作，曾经有过非农工作,乡,3815,2,2,2,3
女,1967,初中,毕业,拒绝回答,农业户口,目前务农，没有过非农工作,乡,3816,1,1,1,4
女,1978,小学,辍学和中途退学,0,农业户口,目前没有工作，而且只务过农,乡,3817,1,1,1,5
男,1951,小学,毕业,1000,居民户口（以前是农业户口）,目前没有工作，而且只务过农,城,3818,1,2,2,5
女,1963,没有受过任何教育,nan,1300,农业户口,目前务农，没有过非农工作,乡,3819,1,1,1,5
男,1957,大学本科（正规高等教育）,毕业,110000,居民户口（以前是农业户口）,目前从事非农工作,城,3820,1,3,2,4
女,1999,初中,毕业,0,农业户口,从未工作过,乡,3821,1,1,1,5
男,1963,小学,毕业,20000,农业户口,目前没有工作，而且只务过农,乡,3822,1,2,1,5
女,1972,没有受过任何教育,nan,8000,农业户口,目前务农，没有过非农工作,乡,3823,1,2,1,3
男,1965,初中,毕业,20000,非农业户口,目前没有工作，曾经有过非农工作,乡,3824,1,1,2,3
女,1962,没有受过任何教育,nan,1500,农业户口,目前没有工作，而且只务过农,乡,3825,1,1,1,3
男,1939,普通高中,毕业,31200,非农业户口,目前没有工作，曾经有过非农工作,城,3826,1,2,1,3
女,1970,没有受过任何教育,nan,1000,农业户口,目前务农，没有过非农工作,乡,3827,1,1,1,2
男,1949,小学,肄业,6000,居民户口（以前是非农业户口）,目前务农，没有过非农工作,乡,3828,1,2,1,3
男,1970,小学,辍学和中途退学,4000,农业户口,目前务农，没有过非农工作,乡,3829,1,2,1,5
女,1949,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,乡,3830,1,2,1,4
女,1968,小学,辍学和中途退学,0,农业户口,目前没有工作，而且只务过农,乡,3831,1,1,1,5
男,1977,小学,辍学和中途退学,10000,农业户口,目前务农，没有过非农工作,乡,3832,1,1,1,5
男,1948,小学,肄业,3600,农业户口,目前没有工作，而且只务过农,乡,3833,1,1,1,5
男,1972,没有受过任何教育,nan,0,农业户口,目前没有工作，而且只务过农,乡,3834,1,1,1,5
男,1998,初中,毕业,0,农业户口,从未工作过,乡,3835,1,1,1,5
男,1958,小学,辍学和中途退学,2000,农业户口,目前务农，没有过非农工作,乡,3836,1,1,1,5
女,1949,没有受过任何教育,nan,600,农业户口,目前没有工作，而且只务过农,乡,3837,1,2,1,3
男,1946,没有受过任何教育,nan,不知道,农业户口,从未工作过,乡,3838,2,2,1,4
